Location,Sex,year,age,px
Mexico,Male,1956,4,0.99145673
Mexico,Male,1956,5,0.9942454
Mexico,Male,1956,6,0.99599834
Mexico,Male,1956,7,0.99697384
Mexico,Male,1956,8,0.9974302
Mexico,Male,1956,9,0.9976257
Mexico,Male,1956,10,0.99782239
Mexico,Male,1956,11,0.99788834
Mexico,Male,1956,12,0.99785033
Mexico,Male,1956,13,0.99772215
Mexico,Male,1956,14,0.99751495
Mexico,Male,1956,15,0.99724114
Mexico,Male,1956,16,0.99691809
Mexico,Male,1956,17,0.99657136
Mexico,Male,1956,18,0.9962206
Mexico,Male,1956,19,0.99588148
Mexico,Male,1956,20,0.99555104
Mexico,Male,1956,21,0.99521295
Mexico,Male,1956,22,0.99485601
Mexico,Male,1956,23,0.99447477
Mexico,Male,1956,24,0.99409409
Mexico,Male,1956,25,0.9937649
Mexico,Male,1956,26,0.9935408
Mexico,Male,1956,27,0.99346848
Mexico,Male,1956,28,0.99353009
Mexico,Male,1956,29,0.99365685
Mexico,Male,1956,30,0.99374856
Mexico,Male,1956,31,0.99368663
Mexico,Male,1956,32,0.99339551
Mexico,Male,1956,33,0.99282478
Mexico,Male,1956,34,0.99198419
Mexico,Male,1956,35,0.99099286
Mexico,Male,1956,36,0.99004146
Mexico,Male,1956,37,0.98939105
Mexico,Male,1956,38,0.98919345
Mexico,Male,1956,39,0.98938151
Mexico,Male,1956,40,0.98975754
Mexico,Male,1956,41,0.99002651
Mexico,Male,1956,42,0.98998809
Mexico,Male,1956,43,0.98954357
Mexico,Male,1956,44,0.98865791
Mexico,Male,1956,45,0.98745649
Mexico,Male,1956,46,0.98613634
Mexico,Male,1956,47,0.98498588
Mexico,Male,1956,48,0.98426268
Mexico,Male,1956,49,0.98398455
Mexico,Male,1956,50,0.98403108
Mexico,Male,1956,51,0.98410805
Mexico,Male,1956,52,0.98394612
Mexico,Male,1956,53,0.98338706
Mexico,Male,1956,54,0.98231216
Mexico,Male,1956,55,0.9807384
Mexico,Male,1956,56,0.97872337
Mexico,Male,1956,57,0.97639423
Mexico,Male,1956,58,0.97393183
Mexico,Male,1956,59,0.97148265
Mexico,Male,1956,60,0.96918594
Mexico,Male,1956,61,0.96708603
Mexico,Male,1956,62,0.96517036
Mexico,Male,1956,63,0.96334001
Mexico,Male,1956,64,0.96143893
Mexico,Male,1956,65,0.95924582
Mexico,Male,1956,66,0.95650071
Mexico,Male,1956,67,0.95300114
Mexico,Male,1956,68,0.94856184
Mexico,Male,1956,69,0.94317797
Mexico,Male,1956,70,0.93699437
Mexico,Male,1956,71,0.93033396
Mexico,Male,1956,72,0.92369405
Mexico,Male,1956,73,0.91743189
Mexico,Male,1956,74,0.91175855
Mexico,Male,1956,75,0.90501326
Mexico,Male,1956,76,0.89777929
Mexico,Male,1956,77,0.89002551
Mexico,Male,1956,78,0.88171952
Mexico,Male,1956,79,0.87282763
Mexico,Male,1956,80,0.86331501
Mexico,Male,1956,81,0.85314573
Mexico,Male,1956,82,0.84228294
Mexico,Male,1956,83,0.83068902
Mexico,Male,1956,84,0.81832579
Mexico,Male,1956,85,0.80515469
Mexico,Male,1956,86,0.79113716
Mexico,Male,1956,87,0.7778815
Mexico,Male,1956,88,0.7646108
Mexico,Male,1956,89,0.75113673
Mexico,Male,1956,90,0.73719985
Mexico,Male,1956,91,0.72249812
Mexico,Male,1956,92,0.70680735
Mexico,Male,1956,93,0.69021619
Mexico,Male,1956,94,0.67297817
Mexico,Male,1956,95,0.64927806
Mexico,Male,1956,96,0.62890699
Mexico,Male,1956,97,0.60763419
Mexico,Male,1956,98,0.58545227
Mexico,Male,1956,99,0.56235772
Mexico,Male,1956,100,0
Mexico,Male,1957,0,0.87061456
Mexico,Male,1957,1,0.97201346
Mexico,Male,1957,2,0.98188573
Mexico,Male,1957,3,0.98816309
Mexico,Male,1957,4,0.99209412
Mexico,Male,1957,5,0.99467347
Mexico,Male,1957,6,0.99628752
Mexico,Male,1957,7,0.99717772
Mexico,Male,1957,8,0.99758557
Mexico,Male,1957,9,0.99775251
Mexico,Male,1957,10,0.99792356
Mexico,Male,1957,11,0.99797418
Mexico,Male,1957,12,0.99792907
Mexico,Male,1957,13,0.99780137
Mexico,Male,1957,14,0.99760148
Mexico,Male,1957,15,0.99734107
Mexico,Male,1957,16,0.99703577
Mexico,Male,1957,17,0.99670808
Mexico,Male,1957,18,0.99637475
Mexico,Male,1957,19,0.99604849
Mexico,Male,1957,20,0.99572534
Mexico,Male,1957,21,0.99538933
Mexico,Male,1957,22,0.99502985
Mexico,Male,1957,23,0.99464215
Mexico,Male,1957,24,0.99425077
Mexico,Male,1957,25,0.99390604
Mexico,Male,1957,26,0.99366195
Mexico,Male,1957,27,0.99356672
